0.23034,0.22443,0.96101,0.82583,0.17417,12699,199.33
0.062083,0.025674,0.99619,0.92672,0.073282,46.447,889.43
0.19381,0.13173,0.98844,0.56895,0.43105,10924,51.195
0.063619,0.024892,0.99651,0.92834,0.071661,43.868,774.88
0.23243,0.23237,0.96005,0.85681,0.14319,9417.5,145.89
0.059743,0.024737,0.99655,0.92953,0.070471,43.93,776.51
0.19276,0.12911,0.98879,0.57017,0.42983,10557,48.076
0.062532,0.029492,0.99642,0.91193,0.088068,48.593,822.32
0.23242,0.2232,0.96112,0.15719,0.84281,185.98,11800
0.060627,0.029955,0.99644,0.91399,0.08601,48.648,824.97
0.19319,0.12992,0.98847,0.57104,0.42896,11347,53.131
0.064796,0.028488,0.99621,0.093171,0.90683,839.38,50.297
0.22542,0.2235,0.96223,0.13048,0.86952,147.69,11100
0.06226,0.028605,0.99627,0.90857,0.091426,50.365,836.55
0.1996,0.14069,0.98724,0.57623,0.42377,10937,53.354
0.06995,0.03133,0.99538,0.91025,0.089748,58.873,1147.4
0.23102,0.21971,0.96225,0.85853,0.14147,10843,166.3
0.067825,0.031647,0.99547,0.087764,0.91224,1149,58.996
0.20211,0.14113,0.98661,0.57675,0.42325,10245,49.583
0.042763,0.024992,0.99913,0.095732,0.90427,942.98,91.102
0.26911,0.31131,0.92023,0.87311,0.12689,9657.3,130.77
0.038907,0.024304,0.99915,0.095003,0.905,945.52,91.357
0.17134,0.12088,0.99073,0.57612,0.42388,8169.6,44.184
