0.044655,0.082607,0.97513,0.0020922,0.99791,8524.9,38.12
0.25259,0.30518,0.77634,0.35465,0.64535,2750.9,8037.2
0.039719,0.076119,0.97932,0.0086595,0.99134,16114,38.323
0.14979,0.14259,0.84408,0.42576,0.57424,11925,48.466
0.044348,0.081465,0.97852,0.99674,0.003256,37.937,9945.5
0.24637,0.30848,0.76906,0.76037,0.23963,7535.7,2144.3
0.033974,0.14234,0.8125,0.36674,0.63326,99.652,17.448
0.1482,0.1416,0.85188,0.57397,0.42603,47.743,11291
0.0444,0.07667,0.97336,0.018099,0.9819,1077.6,44.238
0.25055,0.312,0.77541,0.73346,0.26654,10997,2864.6
0.041627,0.078106,0.97805,0.0062213,0.99378,9122.6,41.061
0.14961,0.14215,0.84843,0.42538,0.57462,12498,51.301
0.04473,0.083674,0.97699,0.99704,0.0029554,47.148,8269.9
0.2481,0.29208,0.76227,0.69815,0.30185,3416.7,9424.5
0.042126,0.07909,0.97905,0.99255,0.0074533,47.09,21500
0.1763,0.26138,0.76336,0.58986,0.41014,54.138,6601.8
0.046296,0.085298,0.97577,0.99616,0.0038416,73.52,19645
0.24538,0.29474,0.79295,0.25972,0.74028,1779.5,8111
0.041847,0.081112,0.97774,0.9915,0.008496,73.446,38796
0.15189,0.13922,0.87828,0.57301,0.42699,58.023,13562
0.045013,0.075119,0.96757,0.02238,0.97762,1248.8,48.829
0.25264,0.30104,0.79341,0.69884,0.30116,9810,2336
0.042397,0.076108,0.97709,0.99277,0.0072311,51.414,9237
0.15507,0.17851,0.8232,0.42261,0.57739,13207,63.138
0.050586,0.095097,0.96714,0.99694,0.0030603,46.31,9252.4
0.24863,0.28525,0.72278,0.1287,0.8713,27543,10921
0.047295,0.09149,0.96646,0.010012,0.98999,9892.3,45.604
0.1516,0.13851,0.83142,0.42642,0.57358,15542,59.869
0.048772,0.092163,0.97141,0.9972,0.0027973,49.019,9722.7
0.24832,0.29139,0.73477,0.75761,0.24239,8400.4,3152.4
0.044418,0.072778,0.96722,0.045763,0.95424,1063.9,45.342
0.19886,0.31426,0.66106,0.60329,0.39671,47.651,4294.9
0.049299,0.091276,0.9676,0.0019821,0.99802,8191.3,49.361
0.24465,0.29111,0.76291,0.72986,0.27014,8771,3532
0.046393,0.087205,0.96956,0.99417,0.0058335,49.27,9734.4
0.15701,0.18189,0.82107,0.42267,0.57733,8958.8,44.477
0.051896,0.090996,0.94547,0.020275,0.97972,2054.8,55.467
0.24468,0.2791,0.79071,0.63206,0.36794,9810,2867
0.049379,0.086093,0.95032,0.97731,0.022689,55.882,2088.4
0.15487,0.13948,0.81606,0.5771,0.4229,54.847,15465
0.046634,0.09216,0.90797,0.89817,0.10183,52.266,828.15
0.15999,0.11371,0.77663,0.67773,0.32227,3635.2,1.73E+05
0.049573,0.090218,0.95593,0.014554,0.98545,2895.2,64.302
0.15374,0.14997,0.81019,0.57598,0.42402,50.387,13275
0.055599,0.10087,0.95209,0.9987,0.0013007,61.462,10280
0.2479,0.28098,0.77306,0.66985,0.33015,4794.9,11209
0.05204,0.098073,0.95243,0.99523,0.0047744,61.123,8753.5
0.15782,0.16415,0.7959,0.42275,0.57725,15781,63.629
0.054129,0.09867,0.95261,0.99458,0.0054249,49.433,20730
0.1598,0.11326,0.79791,0.69461,0.30539,6824.3,3.27E+05
0.051427,0.095925,0.95469,0.0066466,0.99335,9550.6,49.483
0.1738,0.23653,0.74593,0.58845,0.41155,63.051,10094
0.05271,0.094267,0.94199,0.98988,0.010116,78.588,3603.2
0.24372,0.27058,0.79449,0.74662,0.25338,9742.8,2786.4
0.050918,0.092395,0.94615,0.99042,0.0095846,79.384,4504.2
0.15504,0.14108,0.79549,0.57974,0.42026,62.176,18479
0.053996,0.095377,0.93459,0.012305,0.98769,1726.8,39.285
0.24626,0.27133,0.76306,0.3539,0.6461,9065.5,4064.7
0.050841,0.095886,0.94058,0.0060459,0.99395,9482,40.028
0.15751,0.14343,0.79099,0.58086,0.41914,54.503,16309
0.056833,0.10489,0.93803,0.99799,0.0020085,45.048,52683
0.24237,0.28379,0.79967,0.7054,0.2946,9102,1938
0.054635,0.10155,0.93793,0.0051976,0.9948,9303.6,44.785
0.15588,0.13981,0.81352,0.42384,0.57616,18426,62.322
0.056463,0.10045,0.92853,0.99136,0.0086426,55.715,3156.5
0.24486,0.26967,0.79249,0.34869,0.65131,3542,7805
0.053595,0.099877,0.93353,0.0055077,0.99449,9169.8,41.666
0.15845,0.14456,0.7946,0.58078,0.41922,57.921,17575
0.059546,0.10491,0.91668,0.012062,0.98794,2886.9,50.915
0.24282,0.25811,0.77267,0.2975,0.7025,9508,4976
0.056465,0.10545,0.92448,0.003879,0.99612,7696.3,52.129
0.15913,0.14609,0.7701,0.57897,0.42103,46.241,14011
0.05967,0.11172,0.88895,0.0021884,0.99781,5408.2,58.985
0.24534,0.26249,0.78921,0.80926,0.19074,8929,3566
0.053742,0.13607,0.82532,0.055092,0.94491,1549.2,50.464
0.18191,0.23851,0.60554,0.40286,0.59714,9624.2,49.138
0.060909,0.11201,0.89727,0.99639,0.0036084,46.789,4221.6
0.24669,0.26939,0.76934,0.041001,0.959,4457,8440
0.059368,0.10934,0.90117,0.0046929,0.99531,9023.3,46.899
0.16092,0.15638,0.68643,0.41569,0.58431,22386,62.514
0.061594,0.11339,0.87485,0.0027557,0.99724,8900.8,33.718
